ob_above_pip_1m,ob_above_thickness_pip_1m,ob_below_pip_1m,ob_below_thickness_pip_1m,fvg_above_pip_1m,fvg_above_size_pip_1m,fvg_below_pip_1m,fvg_below_size_pip_1m,fib_0_pip_1m,fib_236_pip_1m,fib_382_pip_1m,fib_500_pip_1m,fib_618_pip_1m,fib_786_pip_1m,fib_1000_pip_1m,vwap_pip_1m,vwap_u1_pip_1m,vwap_l1_pip_1m,vwap_u2_pip_1m,vwap_l2_pip_1m,vwap_band1_thickness_pip_1m,vwap_band2_thickness_pip_1m,vp_poc_pip_1m,vp_vah_pip_1m,vp_val_pip_1m,vp_va_thickness_pip_1m,mtf_pdh_pip_1m,mtf_pdl_pip_1m,mtf_pwh_pip_1m,mtf_pwl_pip_1m,structure_above_pip_1m,structure_above_kind_1m,structure_below_pip_1m,structure_below_kind_1m,eq_above_pip_1m,eq_above_kind_1m,eq_below_pip_1m,eq_below_kind_1m,ob_above_pip_10m,ob_above_thickness_pip_10m,ob_below_pip_10m,ob_below_thickness_pip_10m,fvg_above_pip_10m,fvg_above_size_pip_10m,fvg_below_pip_10m,fvg_below_size_pip_10m,fib_0_pip_10m,fib_236_pip_10m,fib_382_pip_10m,fib_500_pip_10m,fib_618_pip_10m,fib_786_pip_10m,fib_1000_pip_10m,vwap_pip_10m,vwap_u1_pip_10m,vwap_l1_pip_10m,vwap_u2_pip_10m,vwap_l2_pip_10m,vwap_band1_thickness_pip_10m,vwap_band2_thickness_pip_10m,vp_poc_pip_10m,vp_vah_pip_10m,vp_val_pip_10m,vp_va_thickness_pip_10m,mtf_pdh_pip_10m,mtf_pdl_pip_10m,mtf_pwh_pip_10m,mtf_pwl_pip_10m,structure_above_pip_10m,structure_above_kind_10m,structure_below_pip_10m,structure_below_kind_10m,eq_above_pip_10m,eq_above_kind_10m,eq_below_pip_10m,eq_below_kind_10m,ob_above_pip_1h,ob_above_thickness_pip_1h,ob_below_pip_1h,ob_below_thickness_pip_1h,fvg_above_pip_1h,fvg_above_size_pip_1h,fvg_below_pip_1h,fvg_below_size_pip_1h,fib_0_pip_1h,fib_236_pip_1h,fib_382_pip_1h,fib_500_pip_1h,fib_618_pip_1h,fib_786_pip_1h,fib_1000_pip_1h,vwap_pip_1h,vwap_u1_pip_1h,vwap_l1_pip_1h,vwap_u2_pip_1h,vwap_l2_pip_1h,vwap_band1_thickness_pip_1h,vwap_band2_thickness_pip_1h,vp_poc_pip_1h,vp_vah_pip_1h,vp_val_pip_1h,vp_va_thickness_pip_1h,mtf_pdh_pip_1h,mtf_pdl_pip_1h,mtf_pwh_pip_1h,mtf_pwl_pip_1h,structure_above_pip_1h,structure_above_kind_1h,structure_below_pip_1h,structure_below_kind_1h,eq_above_pip_1h,eq_above_kind_1h,eq_below_pip_1h,eq_below_kind_1h,atr_1m,volume_1m,ema9_volume_1m,trails_3m,trails_5m,trails_10m,trails_15m
419,62,,,230,32,,,300,85.7119999999995,46.8559999999998,154,261.144,413.687999999995,608,444.386276053265,736.675172347313,152.097379759216,1028.96406864135,140.191516534818,584.577792588085,1169.15558517617,143.599999999977,723.079999999973,55.7999999999884,667.279999999984,6726,5982,6910,1606,72,BOS,-36,CHoCH,,NONE,,NONE,499,218,653,368,72.5,7,,,1017,579.456000000006,308.771999999997,90,128.771999999997,440.244000000006,837,534.460209604455,1122.50753105857,53.587111849658,1710.55485251269,641.634433303785,1176.09464290824,2352.18928581647,566.179999999993,989.959999999977,220.839999999997,1210.79999999997,6726,5982,6910,1606,51,BOS,-13,CHoCH,,NONE,,NONE,1040.5,449,1065.5,519,2501.5,269,,,1265,912.179999999993,693.910000000003,517.5,341.089999999997,89.929999999993,230,6601.53676525592,163.413404520965,13366.4869350328,6928.36357429785,20131.4371048097,13529.9003395538,27059.8006791076,8336.67999999998,633.453333333353,15838.9733333333,16472.4266666667,6726,5982,6910,1606,51,BOS,-230,BOS,,NONE,,NONE,20.3644127083655,406,278.705849514833,0,0,0,1
34,80,85.5,81,,,228.5,61,834,619.712,487.144,380,272.856,120.312000000005,74,68.243865875178,226.279899756395,362.767631506751,520.803665387983,657.291397138339,589.047531263156,1178.09506252631,399.180000000008,197.859999999986,486.98000000001,684.839999999997,6192,5448,6376,1072,9,BOS,-22,BOS,,NONE,,NONE,599,264,35,218,,,211,96,483,45.4560000000056,225.228000000003,444,662.771999999997,974.244000000006,1371,7.48388939026336,577.119484934839,592.087263715366,1161.72285925994,1176.69063804047,1169.2067486502,2338.4134973004,32.179999999993,455.959999999977,734.660000000003,1190.61999999998,6192,5448,6376,1072,35,CHoCH,-65,BOS,,NONE,,NONE,506.5,449,1599.5,519,1967.5,269,,,1371,874.928,568.035999999993,320,71.9640000000072,281.172000000006,731,7131.3702559363,366.341501976392,13896.3990098962,6398.68725198353,20661.4277638561,13530.0575079198,27060.1150158397,8870.67999999998,99.4533333333529,16372.9733333333,16472.4266666667,6192,5448,6376,1072,443,CHoCH,-61,CHoCH,,NONE,,NONE,14.7781031808079,254,141.892004963168,0,0,0,0
204.166666666672,49,,,93.1666666666715,19,,,188.333333333328,25.954666666672,158.522666666671,265.666666666672,372.810666666672,525.354666666666,719.666666666672,467.84960016988,718.504784468372,217.194415871389,969.159968766864,33.4607684271032,501.310368596982,1002.62073719396,235.22666666664,681.826666666646,145.906666666633,535.920000000013,6837.66666666667,6093.66666666667,7021.66666666667,1717.66666666667,75.6666666666715,CHoCH,,NONE,,NONE,,NONE,610.666666666672,218,541.333333333328,368,368.666666666672,164,,,1128.66666666667,691.122666666677,420.438666666669,201.666666666672,17.1053333333257,328.577333333335,725.333333333328,629.234337696238,1209.92221658576,48.5464588067116,1790.61009547528,532.1414200828,1161.37575777904,2322.75151555808,677.846666666665,1101.62666666665,68.813333333339,1170.43999999999,6837.66666666667,6093.66666666667,7021.66666666667,1717.66666666667,98.6666666666715,CHoCH,-7.33333333332848,BOS,,NONE,,NONE,1152.16666666667,449,953.833333333328,519,2613.16666666667,269,,,725.333333333328,229.261333333328,77.6306666666787,325.666666666672,573.702666666664,926.838666666677,1376.66666666667,6482.38565104447,282.659089655033,13247.430391744,7047.70383035454,20012.4751324435,13530.089481399,27060.178962798,8225.01333333331,745.120000000024,15727.3066666667,16472.4266666667,6837.66666666667,6093.66666666667,7021.66666666667,1717.66666666667,162.666666666672,BOS,-118.333333333328,BOS,,NONE,,NONE,11.9789954413053,228,133.363061985109,0,0,0,0
261.333333333328,74,129.166666666672,49,,,78.1666666666715,53,414.666666666672,246.398666666675,142.300666666677,58.1666666666715,25.967333333334,145.751333333334,298.333333333328,39.1569377923151,145.862650259733,224.176525844363,330.882238311795,409.196113896425,370.039176104107,740.078352208215,151.666666666672,135.333333333328,235.666666666672,371,6444.33333333333,5700.33333333333,6628.33333333333,1324.33333333333,25.3333333333285,CHoCH,-4.66666666667152,BOS,,NONE,,NONE,217.333333333328,218,934.666666666672,368,78.3333333333285,34,24.6666666666715,164,581.666666666672,270.854666666666,78.5726666666742,76.8333333333285,232.239333333331,453.495333333325,735.333333333328,227.906230398308,809.98022832381,354.167767527193,1392.05422624931,936.241765452694,1164.147995851,2328.295991702,284.51333333322,688.113333333284,462.146666666682,1150.25999999997,6444.33333333333,5700.33333333333,6628.33333333333,1324.33333333333,8.33333333332848,CHoCH,-4.66666666667152,BOS,,NONE,,NONE,758.833333333328,449,1347.16666666667,519,2219.83333333333,269,,,1118.66666666667,622.594666666671,315.702666666664,67.6666666666715,180.369333333321,533.505333333334,983.333333333328,6873.53857299165,108.536053304357,13638.5410926789,6656.46646638293,20403.5436123662,13530.0050393746,27060.0100787492,8618.34666666665,351.786666666681,16120.64,16472.4266666667,6444.33333333333,5700.33333333333,6628.33333333333,1324.33333333333,8.33333333332848,BOS,-66.6666666666715,BOS,,NONE,,NONE,11.4828919000591,98,89.3997588319525,0,0,0,0
214,28,36,60,146.5,13,62.5,47,143,25.2679999999964,129.365999999995,213.5,297.634000000005,417.418000000005,570,162.178560849381,304.723335523391,19.6337861753709,447.268110197401,122.910988498639,285.089549348027,570.179098696053,119.666666666657,283.106666666659,16.7599999999948,266.346666666665,6716,5972,6900,1596,28,CHoCH,-34,BOS,,NONE,,NONE,489,218,663,368,247,164,,,310,0.812000000005355,193.093999999997,348.5,503.906000000003,725.161999999997,1007,499.288106348977,1084.36177647629,85.7855637783359,1669.4354466036,670.859233905649,1170.14734025462,2340.29468050925,556.179999999949,959.779999999955,190.48000000001,1150.25999999997,6716,5972,6900,1596,41,BOS,-23,CHoCH,,NONE,,NONE,1030.5,449,1075.5,519,2491.5,269,,,847,350.928,44.0359999999928,204,452.035999999993,805.172000000006,1255,6601.87190632497,163.130613362315,13366.8744260123,6928.1331330496,20131.8769456996,13530.0050393746,27060.0100787492,8346.67999999998,623.453333333353,15848.9733333333,16472.4266666667,6716,5972,6900,1596,41,BOS,-240,BOS,,NONE,,NONE,9.30707225544579,48,55.915022612191,0,0,0,0
,,110.666666666672,22,,,53.6666666666715,14,761.666666666672,687.090666666671,640.954666666672,603.666666666672,566.378666666671,513.290666666668,445.666666666672,522.055184678175,307.512085058741,736.598284297608,92.9689854393073,951.141383917042,429.086199238869,858.172398477738,538.080000000002,311.733333333337,757.353333333333,445.619999999995,5971.33333333333,5227.33333333333,6155.33333333333,851.333333333328,,NONE,-35.6666666666715,BOS,,NONE,,NONE,378.333333333328,264,705.166666666672,113,,,194.166666666672,89,887.666666666672,719.398666666675,615.300666666677,531.166666666672,447.032666666666,327.248666666666,174.666666666672,247.285434112971,341.204363202778,835.775231428721,929.694160518513,1424.26502874446,1176.97959463148,2353.95918926297,188.486666666679,215.113333333284,955.326666666675,1170.43999999996,5971.33333333333,5227.33333333333,6155.33333333333,851.333333333328,28.3333333333285,CHoCH,-158.666666666672,BOS,,NONE,,NONE,285.833333333328,449,737.666666666672,300,1746.83333333333,269,,,262.333333333328,175.210666666666,445.894666666674,664.666666666672,883.438666666669,1194.91066666668,1591.66666666667,7340.6380495538,575.492680783107,14105.7834183245,6189.65268798757,20870.9287870952,13530.2907375414,27060.5814750828,9091.34666666665,121.213333333319,16593.64,16472.4266666667,5971.33333333333,5227.33333333333,6155.33333333333,851.333333333328,222.333333333328,CHoCH,-174.666666666672,CHoCH,,NONE,,NONE,9.66991323637908,112,93.0159042068684,0,0,0,0
114,72,127.5,59,53.5,23,12.5,47,602,527.423999999999,481.288,444,406.712,353.623999999996,286,350.509424724762,120.326083683467,580.692765766056,109.857257357842,810.876106807365,460.366682082599,920.733364165198,380.300000000017,123.260000000009,601.640000000014,478.380000000005,6131,5387,6315,1011,23,BOS,-1,BOS,,NONE,,NONE,538,264,545.5,113,,,34.5,89,728,559.732000000004,455.634000000005,371.5,287.365999999995,167.581999999995,15,87.7207080427033,500.956878674842,676.398294760249,1089.63446539239,1265.07588147779,1177.35517343509,2354.71034687018,28.820000000007,374.779999999955,795.660000000003,1170.43999999996,6131,5387,6315,1011,1,BOS,-15,CHoCH,,NONE,,NONE,445.5,449,578,300,1906.5,269,,,422,15.5439999999944,286.228000000003,505,723.771999999997,1035.24400000001,1432,7180.97138288713,415.826014116436,13946.1167516578,6349.31935465425,20711.2621204285,13530.2907375414,27060.5814750828,8931.67999999998,38.4533333333529,16433.9733333333,16472.4266666667,6131,5387,6315,1011,382,CHoCH,-15,CHoCH,,NONE,,NONE,9.80959462564651,109,101.238439334862,0,0,1,4
,,148.333333333328,46,,,63.8333333333285,11,1037.33333333333,962.757333333328,916.621333333329,879.333333333328,842.045333333328,788.957333333325,721.333333333328,686.49727396408,420.726620631976,952.267927296183,154.955967299858,1218.0385806283,531.541306664221,1063.08261332844,808.586666666626,548.373333333264,1084.10666666666,535.733333333395,5695.66666666667,4951.66666666667,5879.66666666667,575.666666666672,,NONE,-79.3333333333285,BOS,,NONE,,NONE,102.666666666672,264,393.333333333328,138,,,469.833333333328,89,1163.33333333333,995.065333333332,890.967333333334,806.833333333328,722.699333333323,602.915333333323,450.333333333328,522.807096755292,65.8337841182656,1111.44797762885,654.474664991809,1700.08885850239,1177.2817617471,2354.5635234942,464.153333333335,60.5533333333879,1230.99333333333,1170.43999999994,5695.66666666667,4951.66666666667,5879.66666666667,575.666666666672,112.666666666672,CHoCH,-63.3333333333285,BOS,,NONE,,NONE,10.1666666666715,449,1013.33333333333,300,1471.16666666667,269,718.833333333328,5,13.3333333333285,450.877333333323,721.561333333331,940.333333333328,1159.10533333333,1470.57733333333,1867.33333333333,7613.95565534834,848.651554237629,14379.2597564591,5916.65254687307,21144.5638575698,13530.6082022214,27061.2164044428,9367.01333333331,396.879999999976,16869.3066666667,16472.4266666667,5695.66666666667,4951.66666666667,5879.66666666667,575.666666666672,176.666666666672,BOS,-53.3333333333285,CHoCH,,NONE,,NONE,11.5983446928753,373,183.255665596967,0,0,0,0
74.6666666666715,90,17.8333333333285,49,61.6666666666715,20,60.8333333333285,61,800.333333333328,725.757333333328,679.621333333329,642.333333333328,605.045333333328,551.957333333325,484.333333333328,395.363084682278,93.8806023126526,696.845567051903,207.601880056973,998.328049421529,602.964964739248,1205.9299294785,723.573333333319,183.653333333306,866.493333333317,682.840000000011,5932.66666666667,5188.66666666667,6116.66666666667,812.666666666672,40.6666666666715,BOS,-74.3333333333285,BOS,,NONE,,NONE,339.666666666672,264,156.333333333328,138,,,232.833333333328,89,926.333333333328,758.065333333332,653.967333333334,569.833333333328,485.699333333323,365.915333333323,213.333333333328,285.264570572195,303.6251019505,874.15424309489,892.514774473195,1463.04391561759,1177.77934504539,2355.55869009077,227.153333333335,196.626666666649,973.813333333339,1170.43999999999,5932.66666666667,5188.66666666667,6116.66666666667,812.666666666672,63.6666666666715,CHoCH,-1.33333333332848,CHoCH,,NONE,,NONE,247.166666666672,449,776.333333333328,300,1708.16666666667,269,288.833333333328,127,223.666666666672,213.877333333323,484.561333333331,703.333333333328,922.105333333326,1233.57733333333,1630.33333333333,7373.41921507627,607.778737759436,14139.0596923931,6157.86173955738,20904.7001697099,13531.2809546337,27062.5619092673,9130.01333333331,159.879999999976,16632.3066666667,16472.4266666667,5932.66666666667,5188.66666666667,6116.66666666667,812.666666666672,183.666666666672,CHoCH,-213.333333333328,CHoCH,,NONE,,NONE,9.46088242865836,73,90.1721195559442,0,0,0,0
55,90,37.5,49,42,20,80.5,61,820,745.423999999999,699.288,662,624.712,571.623999999996,504,414.393736054291,112.462176099361,716.325296009221,189.469383855583,1018.25685596417,603.863119909868,1207.72623981974,743.239999999991,203.319999999978,886.159999999989,682.840000000011,5913,5169,6097,793,21,BOS,-94,BOS,,NONE,,NONE,320,264,176,138,,,252.5,89,946,777.732000000004,673.634000000005,589.5,505.365999999995,385.581999999995,233,304.931237238867,283.958435283828,893.820909761562,872.848107806523,1482.71058228426,1177.77934504539,2355.55869009077,246.820000000007,176.959999999977,993.48000000001,1170.43999999999,5913,5169,6097,793,44,CHoCH,-21,CHoCH,,NONE,,NONE,227.5,449,796,300,1688.5,269,308.5,127,204,233.543999999994,504.228000000003,723,941.771999999997,1253.24400000001,1650,7393.08588174294,627.445404426107,14158.7263590598,6138.19507289071,20924.3668363766,13531.2809546337,27062.5619092673,9149.67999999998,179.546666666647,16651.9733333333,16472.4266666667,5913,5169,6097,793,164,CHoCH,-233,CHoCH,,NONE,,NONE,9.76724796946847,66,85.3376956447554,0,0,0,0
55,90,37.5,49,42,20,80.5,61,820,745.423999999999,699.288,662,624.712,571.623999999996,504,414.393736054291,112.462176099361,716.325296009221,189.469383855583,1018.25685596417,603.863119909868,1207.72623981974,743.239999999991,203.319999999978,886.159999999989,682.840000000011,5913,5169,6097,793,21,BOS,-94,BOS,,NONE,,NONE,320,264,176,138,,,252.5,89,946,777.732000000004,673.634000000005,589.5,505.365999999995,385.581999999995,233,304.931237238867,283.958435283828,893.820909761562,872.848107806523,1482.71058228426,1177.77934504539,2355.55869009077,246.820000000007,176.959999999977,993.48000000001,1170.43999999999,5913,5169,6097,793,44,CHoCH,-21,CHoCH,,NONE,,NONE,227.5,449,796,300,1688.5,269,308.5,127,204,233.543999999994,504.228000000003,723,941.771999999997,1253.24400000001,1650,7393.08588174294,627.445404426107,14158.7263590598,6138.19507289071,20924.3668363766,13531.2809546337,27062.5619092673,9149.67999999998,179.546666666647,16651.9733333333,16472.4266666667,5913,5169,6097,793,164,CHoCH,-233,CHoCH,,NONE,,NONE,9.76724796946847,66,85.3376956447554,0,0,0,0
,,99.8333333333285,47,,,65.8333333333285,25,328.333333333328,262.253333333327,221.373333333322,188.333333333328,155.293333333335,108.253333333327,48.3333333333285,587.515103167578,225.378883786063,949.651322549093,136.757335595466,1311.78754193062,724.272438763037,1448.54487752607,1036.48666666665,301.626666666634,1180.07999999999,878.453333333353,5619.66666666667,4875.66666666667,5803.66666666667,499.666666666672,,NONE,-36.3333333333285,CHoCH,,NONE,,NONE,26.6666666666715,264,260.833333333328,135,,,125.833333333328,45,1239.33333333333,1071.06533333333,966.967333333334,882.833333333328,798.699333333323,678.915333333323,526.333333333328,597.412271415524,6.9914214151795,1187.83312141587,583.429428585165,1778.25397141621,1180.84170000069,2361.68340000137,540.153333333365,116.373333333351,1306.99333333333,1190.61999999998,5619.66666666667,4875.66666666667,5803.66666666667,499.666666666672,36.6666666666715,CHoCH,-48.3333333333285,BOS,,NONE,,NONE,241.166666666672,321,65.8333333333285,449,1395.16666666667,269,601.833333333328,127,89.3333333333285,526.877333333323,797.561333333331,1016.33333333333,1235.10533333333,1546.57733333333,1943.33333333333,7684.23661192202,918.358028918432,14450.1151949256,5847.52055408515,21215.9937779292,13531.7571660072,27063.5143320143,9443.01333333331,472.879999999976,16945.3066666667,16472.4266666667,5619.66666666667,4875.66666666667,5803.66666666667,499.666666666672,100.666666666672,BOS,-129.333333333328,CHoCH,,NONE,,NONE,8.62908759380058,245,168.226342503678,0,0,0,0
201.5,37,1,44,146,8,,,341,255.096000000005,201.952000000005,159,116.047999999995,54.8959999999934,23,130.161066291126,197.170484229006,457.492616811258,524.502034749137,784.82416733139,654.663101040258,1309.32620208052,179.559999999969,315.333333333314,307.626666666678,622.959999999992,5925,5181,6109,805,33,BOS,-82,BOS,,NONE,,NONE,44.5,135,164,138,,,240.5,89,934,765.732000000004,661.634000000005,577.5,493.365999999995,373.581999999995,221,294.040217402304,297.677765862187,885.758200666794,889.395749126677,1477.47618393129,1183.43596652898,2366.87193305797,234.820000000065,188.959999999934,1001.66,1190.61999999994,5925,5181,6109,805,56,CHoCH,-9,CHoCH,,NONE,,NONE,239.5,449,784,300,1700.5,269,26.5,7,1101,790.187999999995,597.906000000003,442.5,287.093999999997,65.8380000000034,216,7376.27768568983,610.099757971111,14142.4556134085,6156.0781697476,20908.6335411273,13532.3558554374,27064.7117108749,9137.67999999998,167.546666666647,16639.9733333333,16472.4266666667,5925,5181,6109,805,176,CHoCH,-221,CHoCH,,NONE,,NONE,11.4552955045153,348,192.70343415947,0,0,0,0
,,175.333333333328,58,,,95.8333333333285,25,12.3333333333285,98.2373333333235,151.381333333324,194.333333333328,237.285333333333,298.437333333335,376.333333333328,397.33084423047,105.775926671573,688.885761789366,185.778990887324,980.440679348263,583.10983511779,1166.21967023558,157.253333333399,25.446666666714,513.906666666691,488.459999999977,5571.66666666667,4827.66666666667,5755.66666666667,451.666666666672,,NONE,-84.3333333333285,CHoCH,,NONE,,NONE,940.166666666672,191,21.3333333333285,264,,,246.333333333328,22,1287.33333333333,1119.06533333333,1014.96733333333,930.833333333328,846.699333333323,726.915333333323,574.333333333328,650.341626812195,59.6260973594181,1241.05715626497,531.089432093373,1831.77268571776,1181.43105890556,2362.86211781112,588.153333333394,164.373333333337,1334.81333333334,1170.44,5571.66666666667,4827.66666666667,5755.66666666667,451.666666666672,453.666666666672,BOS,-11.3333333333285,CHoCH,,NONE,,NONE,193.166666666672,321,113.833333333328,449,1347.16666666667,269,649.833333333328,127,1454.33333333333,1143.52133333332,951.239333333331,795.833333333328,640.427333333326,419.171333333332,137.333333333328,7726.98017376009,960.548862357959,14493.4114851622,5805.88244904416,21259.8427965643,13532.8626228043,27065.7252456085,9491.01333333331,520.879999999976,16993.3066666667,16472.4266666667,5571.66666666667,4827.66666666667,5755.66666666667,451.666666666672,52.6666666666715,BOS,-177.333333333328,CHoCH,,NONE,,NONE,11.6552762438188,948,408.179022446643,0,0,0,0
295,112,135.5,59,,,,,585,485.172000000006,423.414000000004,373.5,323.585999999996,252.521999999997,162,298.176482784023,455.911627109279,140.441338458768,613.646771434534,17.2938058664877,315.470288650517,630.940577301033,335.640000000043,485.60000000002,166.120000000039,319.479999999981,6123,5379,6307,1003,15,BOS,-9,BOS,,NONE,,NONE,34,138,553.5,113,,,42.5,89,736,567.732000000004,463.634000000005,379.5,295.365999999995,175.581999999995,23,77.5276306157466,498.649417652865,653.704678884358,1074.82646592149,1229.88172715298,1152.35409653724,2304.70819307447,36.8200000000652,407.139999999985,743.119999999995,1150.25999999998,6123,5379,6307,1003,168,BOS,-23,CHoCH,,NONE,,NONE,744.5,321,586,300,1898.5,269,98.5,127,903,592.187999999995,399.906000000003,244.5,89.0939999999973,132.161999999997,414,7133.61213908141,362.903039233468,13904.3212389293,6407.80606061446,20675.0303387773,13541.4181996959,27082.8363993917,8939.67999999998,193.546666666691,16441.9733333333,16635.52,6123,5379,6307,1003,374,CHoCH,-23,CHoCH,,NONE,,NONE,32.1314891496735,1805,1704.59461345601,0,0,0,0
,,505.833333333328,67,,,537.833333333328,5,1428.33333333333,1276.58533333332,1182.70733333332,1106.83333333333,1030.95933333333,922.935333333327,785.333333333328,895.461172753305,624.373033377517,1166.54931212909,353.284894001728,1437.63745150488,542.176278751575,1084.35255750315,1072.21333333333,720.466666666631,1309.88,589.413333333374,4752.66666666667,4008.66666666667,4936.66666666667,367.333333333328,,NONE,-336.333333333328,BOS,,NONE,,NONE,121.166666666672,191,1115.33333333333,242,,,1412.83333333333,89,2106.33333333333,1938.06533333333,1833.96733333333,1749.83333333333,1665.69933333332,1545.91533333332,1393.33333333333,1405.51011797437,817.145543171602,1993.87469277713,228.780968368825,2582.23926757991,1176.72914960554,2353.45829921108,1407.15333333339,862.293333333408,2093.27333333333,1230.97999999992,4752.66666666667,4008.66666666667,4936.66666666667,367.333333333328,,NONE,-365.333333333328,BOS,,NONE,,NONE,143.166666666672,683,1924.83333333333,697,528.166666666672,269,1468.83333333333,127,2273.33333333333,1962.52133333332,1770.23933333333,1614.83333333333,1459.42733333333,1238.17133333333,956.333333333328,8460.81694738395,1684.26772683927,15237.3661679286,5092.28149370541,22013.9153884733,13553.0984410894,27106.1968821787,10310.0133333333,1176.78666666664,17812.3066666667,16635.52,4752.66666666667,4008.66666666667,4936.66666666667,367.333333333328,68.6666666666715,CHoCH,-37.3333333333285,BOS,,NONE,,NONE,28.9715855000555,5099,2559.49220472309,0,0,0,0
